,Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K_9,BB_9,K_BB,H_9,HR_9,WHIP,BABIP,LOB_PCT,FIP
120,박명환,Bears,25,14,10,3.441645389,30,29,0,0,0,0,0,185.2,782,173,78,71,12,68,2,7,5,1,169,8.212742981,3.304535637,2.485294118,8.40712743,0.583153348,1.096112311,0.30608365,0.735294118,3.318790497
121,손민한,Giants,27,4,9,3.667456088,23,22,2,1,0,0,0,142.1,586,144,68,58,19,30,1,4,5,0,82,5.193525686,1.900070373,2.733333333,9.12033779,1.203377903,1.337086559,0.277161863,0.72655218,4.417452498
122,이혜천,Bears,23,2,4,4.670886076,78,3,0,0,1,0,12,79.0,352,72,46,41,7,46,3,9,5,0,75,8.544303797,5.240506329,1.630434783,8.202531646,0.797468354,1.126582278,0.302325581,0.69112628,4.2
123,임경완,Giants,26,0,4,6.287667126,25,3,0,0,1,0,1,48.2,223,60,41,34,9,17,0,4,0,0,30,5.601659751,3.174273859,1.764705882,11.2033195,1.680497925,1.784232365,0.312883436,0.584795322,5.4406639
124,이승호,Twins,20,2,2,4.108695652,41,4,0,0,1,0,3,46.0,194,35,22,21,4,26,1,2,4,0,44,8.608695652,5.086956522,1.692307692,6.847826087,0.782608696,2.02173913,0.262711864,0.714285714,4.113043478
125,최향남,Twins,31,7,9,4.458715596,23,23,0,0,0,0,0,109.0,476,95,62,54,16,58,2,8,3,1,75,6.19266055,4.788990826,1.293103448,7.844036697,1.321100917,0.95412844,0.247648903,0.714285714,5.328440367
126,베라스,Unicorns,29,1,4,7.328582012,21,0,0,0,6,0,0,23.1,100,24,20,19,5,9,1,1,1,0,19,7.402597403,3.506493506,2.111111111,9.350649351,1.948051948,1.038961039,0.287878788,0.518518519,5.537662338
0,바워스,Unicorns,31,13,4,3.006953424,24,22,0,0,1,0,1,143.2,601,145,58,48,12,46,0,9,5,0,85,5.342178771,2.891061453,1.847826087,9.113128492,0.754189944,1.131284916,0.296213808,0.77510917,4.065921788
1,조진호,Wyverns,27,4,5,5.196650397,19,17,0,0,0,0,0,79.2,347,99,50,46,10,17,0,3,1,0,22,2.5,1.931818182,1.294117647,11.25,1.136363636,1.641414141,0.301694915,0.657142857,4.92979798
2,존슨,Tigers,27,8,1,3.0,18,10,1,0,3,0,1,69.0,281,49,24,23,8,31,0,2,4,0,53,6.913043478,4.043478261,1.709677419,6.391304348,1.043478261,1.376811594,0.219251337,0.81920904,4.51884058
3,키퍼,Bears,34,8,7,3.788529895,29,29,3,1,0,0,0,168.2,711,160,78,71,15,46,2,17,2,0,77,4.120095125,2.461355529,1.673913043,8.561236623,0.802615933,1.076099881,0.260791367,0.717821782,4.264209275
4,이상훈,Twins,32,4,4,3.335292247,55,0,0,0,30,0,0,56.2,233,42,22,21,4,21,4,0,1,0,55,8.807829181,3.362989324,2.619047619,6.725978648,0.640569395,1.850533808,0.248366013,0.714285714,3.288967972
5,리오스,Tigers,30,10,13,3.816247524,30,30,2,0,0,0,0,188.2,820,186,93,80,19,62,1,28,5,0,121,5.78639745,2.964930925,1.951612903,8.894792774,0.908607864,1.222104145,0.283050847,0.733761026,4.21487779
6,임창용,Lions,27,13,3,3.551020408,28,26,1,1,1,0,0,147.0,618,141,63,58,15,44,1,15,1,0,85,5.204081633,2.693877551,1.931818182,8.632653061,0.918367347,1.37414966,0.274509804,0.765363128,4.268027211
7,스미스,Wyverns,30,7,10,4.203947368,30,27,1,1,0,0,0,152.0,662,157,84,71,9,61,1,9,4,1,82,4.855263158,3.611842105,1.344262295,9.296052632,0.532894737,1.138157895,0.295409182,0.666977612,4.094736842
8,라이언,Lions,28,1,3,5.023258599,15,10,0,0,1,0,0,57.1,250,65,33,32,5,16,0,3,1,0,28,4.413309982,2.521891419,1.75,10.24518389,0.788091068,1.73380035,0.303030303,0.662337662,4.198248687
9,경헌호,Twins,25,4,4,4.202828071,54,0,0,0,1,0,11,70.2,319,74,39,33,8,34,2,3,3,0,73,9.358974359,4.358974359,2.147058824,9.487179487,1.025641026,1.60968661,0.328358209,0.721442886,4.054700855
10,김광수,Twins,22,4,7,5.096385542,28,12,0,0,1,0,0,83.0,374,87,52,47,12,39,0,4,1,0,56,6.072289157,4.228915663,1.435897436,9.43373494,1.301204819,1.530120482,0.285171103,0.689045936,5.139759036
11,신철인,Unicorns,26,3,2,3.065503613,52,0,0,0,1,0,10,76.1,327,59,28,26,10,40,0,4,2,0,88,10.40735874,4.730617608,2.2,6.977660972,1.182654402,1.314060447,0.264864865,0.842696629,4.172404731
12,마일영,Unicorns,22,3,6,5.971156912,20,14,0,0,0,0,0,69.1,333,81,50,46,4,41,0,7,5,0,32,4.167872648,5.340086831,0.780487805,10.54992764,0.520984081,1.447178003,0.309236948,0.640194489,4.806367583
13,김성태,Unicorns,21,2,0,6.096778883,25,0,0,0,0,0,1,41.1,199,54,37,28,7,19,0,3,5,0,38,8.321167883,4.160583942,2.0,11.82481752,1.532846715,2.116788321,0.356060606,0.589123867,4.951824818
14,이동학,Unicorns,22,8,3,5.353450741,27,11,0,0,0,0,0,77.1,346,91,55,46,8,33,0,4,5,0,41,4.785992218,3.852140078,1.242424242,10.62256809,0.93385214,1.361867704,0.319230769,0.625,4.769390402
15,이용훈,Giants,25,0,1,11.07692308,8,1,0,0,0,0,0,13.0,78,25,17,16,5,14,0,2,1,0,9,6.230769231,9.692307692,0.642857143,17.30769231,3.461538462,6.538461538,0.416666667,0.705882353,10.04615385
16,조규수,Eagles,21,4,10,5.280991736,32,21,0,0,2,0,1,121.0,532,121,74,71,18,60,1,4,6,1,80,5.950413223,4.462809917,1.333333333,9.0,1.338842975,1.41322314,0.278378378,0.694618273,5.299173554
17,이승호,Wyverns,26,5,4,4.082474227,23,15,2,2,0,0,2,97.0,423,88,45,44,16,50,0,9,1,0,81,7.515463918,4.639175258,1.62,8.164948454,1.484536082,1.06185567,0.269662921,0.818619583,5.220618557
18,신승현,Wyverns,19,0,0,6.0,25,0,0,0,1,0,2,42.0,184,42,32,28,10,15,0,2,3,0,30,6.428571429,3.214285714,2.0,9.0,2.142857143,1.404761905,0.251968504,0.6,5.938095238
19,엄정욱,Wyverns,22,1,2,5.4,16,4,0,0,0,0,0,25.0,110,19,16,15,2,17,0,3,5,0,29,10.44,6.12,1.705882353,6.84,0.72,2.36,0.288135593,0.635359116,3.96
20,이동현,Twins,20,4,10,4.045294662,33,14,0,0,0,0,0,95.2,429,105,47,43,14,40,1,5,4,0,57,5.388655462,3.781512605,1.425,9.926470588,1.323529412,1.18697479,0.290734824,0.789877301,5.174789916
21,박만채,Twins,24,0,0,2.417914096,12,0,0,0,1,0,0,22.1,93,21,8,6,1,8,0,2,1,0,13,5.294117647,3.257918552,1.625,8.552036199,0.407239819,1.402714932,0.289855072,0.777027027,3.697737557
22,김태구,Bears,20,0,0,4.743236764,15,0,0,0,0,0,0,24.2,105,26,13,13,0,10,0,1,4,0,6,2.231404959,3.719008264,0.6,9.669421488,0.0,2.272727273,0.295454545,0.648648649,3.943801653
23,김장현,Giants,24,3,9,6.75,28,15,0,0,0,0,0,92.0,410,119,70,69,15,29,2,3,0,1,32,3.130434783,2.836956522,1.103448276,11.64130435,1.467391304,1.358695652,0.314199396,0.623076923,5.569565217
24,김백만,Eagles,20,0,0,5.234688783,19,4,0,0,0,0,0,32.2,142,38,19,19,6,6,0,4,1,1,21,5.869565217,1.677018634,3.5,10.62111801,1.677018634,1.304347826,0.304761905,0.732323232,4.877018634
25,지승민,Lions,24,0,0,6.230769231,12,0,0,0,0,0,0,13.0,64,22,9,9,4,4,1,2,0,0,10,6.923076923,2.769230769,2.5,15.23076923,2.769230769,3.0,0.409090909,0.848214286,6.584615385
26,정대현,Wyverns,24,4,3,2.294117647,37,0,0,0,2,0,8,51.0,203,33,16,13,4,17,3,3,0,0,34,6.0,3.0,2.0,5.823529412,0.705882353,1.803921569,0.2,0.780590717,3.88627451
27,채병용,Wyverns,21,9,5,4.815789474,34,16,0,0,4,0,2,114.0,509,113,66,61,9,59,1,6,2,0,84,6.631578947,4.657894737,1.423728814,8.921052632,0.710526316,1.271929825,0.296296296,0.677146312,4.305263158
28,김건한,Wyverns,22,2,1,3.45,35,1,0,0,0,0,3,60.0,267,58,29,23,6,32,2,5,2,0,44,6.6,4.8,1.375,8.7,0.9,1.083333333,0.288888889,0.762124711,4.633333333
29,김장준,Wyverns,21,0,0,6.230769231,8,0,0,0,0,0,1,13.0,59,14,9,9,2,7,1,2,2,0,10,6.923076923,4.846153846,1.428571429,9.692307692,1.384615385,4.615384615,0.315789474,0.693069307,5.276923077
30,서승화,Twins,23,0,5,5.574901196,46,9,0,0,0,0,3,82.1,387,96,58,51,11,46,2,3,6,0,51,5.590742996,5.042630938,1.108695652,10.52375152,1.205846529,1.412911084,0.307971014,0.671296296,5.380267966
31,김광우,Twins,23,0,1,3.471433585,41,0,0,0,0,0,3,23.1,112,26,11,9,1,20,1,1,3,0,18,7.012987013,7.792207792,0.9,10.12987013,0.38961039,4.502164502,0.347222222,0.789473684,4.801731602
32,이재영,Bears,24,6,2,3.646551724,52,10,0,0,5,0,10,116.0,515,105,55,47,12,78,2,3,5,1,83,6.439655172,6.051724138,1.064102564,8.146551724,0.931034483,0.965517241,0.274336283,0.774231678,5.131034483
33,이대환,Unicorns,24,1,0,2.655742106,13,0,0,0,0,0,0,20.1,91,20,11,6,2,7,0,4,1,0,8,3.582089552,3.134328358,1.142857143,8.955223881,0.895522388,1.890547264,0.257142857,0.709219858,4.742288557
34,조용준,Unicorns,24,2,7,3.521737044,47,0,0,0,26,0,1,53.2,230,52,26,21,4,18,2,1,1,0,39,6.597744361,3.045112782,2.166666667,8.796992481,0.676691729,1.372180451,0.285714286,0.688073394,3.726315789
35,권혁,Lions,19,3,2,5.262716118,23,4,0,0,0,0,2,39.1,177,40,26,23,5,21,0,0,2,0,26,5.984654731,4.833759591,1.238095238,9.207161125,1.150895141,1.176470588,0.28,0.648148148,5.143734015
36,안지만,Lions,19,1,0,7.892295418,14,1,0,0,0,0,0,21.2,102,31,19,19,6,6,0,3,3,0,11,4.669811321,2.547169811,1.833333333,13.16037736,2.547169811,1.650943396,0.328947368,0.664556962,6.690566038
37,이명우,Giants,21,0,0,3.6,25,0,0,0,0,0,1,10.0,48,12,6,4,2,4,0,1,1,0,7,6.3,3.6,1.75,10.8,1.8,2.0,0.294117647,0.774647887,5.6
38,변인재,Giants,24,0,2,4.621621622,26,0,0,0,1,0,1,37.0,161,42,25,19,6,8,0,5,0,0,17,4.135135135,1.945945946,2.125,10.21621622,1.459459459,2.324324324,0.288,0.643776824,5.037837838
39,강철민,Tigers,23,6,7,4.881920743,27,19,2,0,0,0,1,90.1,397,82,54,49,16,44,0,9,2,0,44,4.395116537,4.395116537,1.0,8.190899001,1.598224195,1.609322974,0.232394366,0.719360568,5.996892342
40,김진우,Tigers,20,11,5,3.454731362,24,24,4,2,0,0,0,169.1,707,150,68,65,9,63,1,12,10,0,146,7.77054997,3.353045535,2.317460317,7.98344175,0.479006505,1.094027203,0.295597484,0.739171375,3.282791248
41,신용운,Tigers,19,11,3,3.630252101,70,0,0,0,4,0,11,119.0,500,111,51,48,15,35,2,9,3,0,96,7.260504202,2.647058824,2.742857143,8.394957983,1.134453782,1.0,0.27826087,0.776119403,4.107563025
42,유혜정,Eagles,21,0,2,3.681809723,7,0,0,0,0,0,0,14.2,62,9,6,6,3,8,0,1,1,0,10,6.338028169,5.070422535,1.25,5.704225352,1.901408451,2.746478873,0.15,0.869565217,6.228169014
43,마정길,Eagles,24,3,2,4.063104689,63,0,0,0,2,0,8,68.2,295,56,34,31,6,30,0,11,3,1,57,7.521994135,3.958944282,1.9,7.390029326,0.791788856,1.686217009,0.261780105,0.711060948,3.991788856
44,제춘모,Wyverns,21,10,6,4.88976378,35,19,0,0,0,0,5,127.0,550,125,75,69,17,59,0,5,5,1,82,5.811023622,4.181102362,1.389830508,8.858267717,1.204724409,1.094488189,0.279069767,0.690072639,5.042519685
45,윤길현,Wyverns,19,0,1,2.059323698,24,0,0,0,1,0,0,39.1,160,33,9,9,3,14,0,1,3,0,24,5.524296675,3.222506394,1.714285714,7.595907928,0.690537084,1.150895141,0.254237288,0.890410959,4.04398977
46,노경은,Bears,19,3,1,4.118637011,5,4,0,0,0,0,0,19.2,79,12,9,9,2,12,0,2,0,0,8,3.75,5.625,0.666666667,5.625,0.9375,3.385416667,0.181818182,0.732758621,5.595833333
47,이리키,Bears,36,7,11,3.735849057,39,20,5,1,5,0,0,159.0,676,155,68,66,17,53,3,9,2,0,87,4.924528302,3.0,1.641509434,8.773584906,0.962264151,1.100628931,0.270588235,0.771221532,4.495597484
48,김승회,Bears,22,1,3,4.383119597,34,0,0,0,0,0,6,51.1,217,47,27,25,3,20,0,4,0,1,40,7.045009785,3.522504892,2.0,8.277886497,0.528375734,0.998043053,0.293333333,0.658682635,3.571819961
49,신동민,Unicorns,23,2,1,7.297317235,9,0,0,0,0,0,0,12.1,57,16,12,10,4,4,0,2,0,0,10,7.438016529,2.975206612,2.5,11.90082645,2.975206612,4.380165289,0.324324324,0.609756098,6.836363636
50,양성제,Giants,22,1,6,4.892619203,50,12,0,0,0,0,6,99.1,451,121,65,54,12,37,1,9,0,0,42,3.814328961,3.36024218,1.135135135,10.9889001,1.089808274,1.432896065,0.310541311,0.679094541,5.046619576
51,고우석,Tigers,18,3,1,3.879310345,37,0,0,0,0,0,2,58.0,249,57,26,25,5,21,0,5,6,0,38,5.896551724,3.25862069,1.80952381,8.844827586,0.775862069,1.172413793,0.288888889,0.75,4.096551724
52,문용민,Eagles,22,0,0,2.18919517,19,0,0,0,0,0,0,12.1,53,7,3,3,0,11,1,0,0,0,3,2.231404959,8.181818182,0.272727273,5.20661157,0.0,1.818181818,0.179487179,0.833333333,5.431404959
53,안영명,Eagles,18,3,0,3.886363636,34,0,0,0,2,0,1,44.0,191,44,19,19,6,15,0,2,2,2,26,5.318181818,3.068181818,1.733333333,9.0,1.227272727,1.068181818,0.267605634,0.798479087,4.813636364
54,윤규진,Eagles,18,0,1,6.428571429,8,1,0,0,1,0,0,14.0,64,20,10,10,2,3,0,0,1,0,5,3.214285714,1.928571429,1.666666667,12.85714286,1.285714286,4.357142857,0.333333333,0.643564356,4.985714286
55,송은범,Wyverns,19,6,5,6.78139198,45,6,0,0,4,0,7,71.2,341,89,59,54,10,41,1,8,5,0,50,6.320224719,5.18258427,1.219512195,11.25,1.264044944,1.334269663,0.340517241,0.637096774,5.348876404
56,김정수,Wyverns,40,0,0,4.153846154,36,0,0,0,0,0,8,13.0,62,18,6,6,0,6,2,3,2,0,3,2.076923077,4.153846154,0.5,12.46153846,0.0,2.076923077,0.36,0.777777778,4.123076923
57,한용덕,Eagles,38,2,1,4.909090909,32,1,0,0,1,0,3,55.0,238,59,31,30,5,9,0,5,1,0,42,6.872727273,1.472727273,4.666666667,9.654545455,0.818181818,1.490909091,0.305084746,0.636363636,3.345454545
58,이강철,Tigers,37,6,4,1.975610785,67,0,0,0,9,0,14,68.1,273,42,21,15,7,23,2,8,1,1,57,7.533039648,3.039647577,2.47826087,5.550660793,0.925110132,1.204111601,0.196629213,0.82278481,3.875477239
59,송진우,Eagles,37,9,7,3.123385108,42,14,1,0,7,0,2,129.2,534,111,48,45,9,40,1,6,5,1,93,6.478328173,2.786377709,2.325,7.732198142,0.626934985,1.075851393,0.264248705,0.754847645,3.594736842
60,김상진,Wyverns,33,2,8,4.533583896,26,15,0,0,0,0,2,89.1,387,90,51,45,7,28,0,11,1,0,30,3.03030303,2.828282828,1.071428571,9.090909091,0.707070707,1.268237935,0.266881029,0.654362416,4.490684624
61,권준헌,Unicorns,31,8,4,3.193548387,66,0,0,0,9,0,10,93.0,378,85,37,33,9,23,2,4,5,0,67,6.483870968,2.225806452,2.913043478,8.225806452,0.870967742,1.11827957,0.276363636,0.754527163,3.759139785
62,조웅천,Wyverns,32,6,5,1.969956178,65,0,0,0,30,0,2,77.2,316,70,18,17,7,19,7,4,0,0,75,8.743523316,2.215025907,3.947368421,8.160621762,0.816062176,0.971502591,0.298578199,0.901442308,3.174093264
63,이상훈,Bears,32,1,1,9.719980348,12,0,0,0,0,0,1,16.2,86,26,22,18,3,5,1,1,0,0,9,5.0,2.777777778,1.8,14.44444444,1.666666667,3.395061728,0.338235294,0.35971223,5.422222222
64,이상목,Eagles,32,15,7,3.544970547,33,29,1,1,1,0,1,185.1,774,203,78,73,18,29,2,4,2,1,118,5.737439222,1.410048622,4.068965517,9.870340357,0.875202593,1.264181524,0.305785124,0.749525617,3.659211237
65,이병석,Twins,32,3,6,5.181818182,25,13,0,0,0,0,0,66.0,297,76,40,38,9,31,1,5,6,1,29,3.954545455,4.227272727,0.935483871,10.36363636,1.227272727,1.636363636,0.30044843,0.724346076,5.503030303
66,조규제,Unicorns,35,0,3,5.625,36,2,0,0,0,0,4,40.0,190,39,26,25,6,32,1,4,3,2,41,9.225,7.2,1.28125,8.775,1.35,1.425,0.308411215,0.735735736,5.5
67,김원형,Wyverns,30,7,7,3.743699159,30,9,0,0,1,0,4,79.1,338,87,34,33,13,18,0,6,1,0,44,5.006321113,2.048040455,2.444444444,9.8988622,1.479140329,1.390644753,0.287937743,0.829741379,4.906700379
68,권명철,Bears,33,3,3,4.197480875,40,8,0,0,0,0,1,79.1,347,89,40,37,8,23,1,4,5,0,45,5.120101138,2.616940582,1.956521739,10.12642225,0.910240202,1.656131479,0.303370787,0.72519084,4.249304678
69,정민태,Unicorns,33,17,2,3.305084746,29,29,1,0,0,0,0,177.0,741,179,76,65,17,42,1,5,3,0,122,6.203389831,2.13559322,2.904761905,9.101694915,0.86440678,1.04519774,0.291891892,0.741839763,3.781920904
70,김태한,Wyverns,33,0,1,8.25,12,0,0,0,0,0,0,12.0,57,14,13,11,4,6,0,1,1,0,7,5.25,4.5,1.166666667,10.5,3.0,1.5,0.256410256,0.519480519,7.866666667
71,곽채진,Bears,30,1,4,5.858495837,11,7,0,0,0,0,0,35.1,157,43,25,23,4,4,0,5,0,0,11,2.820512821,1.025641026,2.75,11.02564103,1.025641026,1.481481481,0.293233083,0.581896552,4.396581197
72,가득염,Giants,33,1,1,5.803733145,81,0,0,0,1,0,13,35.2,146,32,23,23,3,9,1,4,3,0,29,7.414772727,2.301136364,3.222222222,8.181818182,0.767045455,2.244318182,0.287128713,0.539215686,3.427272727
73,염종석,Giants,30,7,14,5.167101983,24,24,0,0,0,0,0,123.2,539,132,74,71,21,47,0,11,4,1,85,6.209415584,3.433441558,1.808510638,9.642857143,1.534090909,1.201298701,0.296,0.722291407,5.180519481
74,지연규,Eagles,33,2,3,5.2,12,11,0,0,0,0,0,45.0,196,51,32,26,6,16,0,2,2,0,8,1.6,3.2,0.5,10.2,1.2,2.266666667,0.274390244,0.610561056,5.644444444
75,정민철,Eagles,31,11,10,3.995216982,26,26,0,0,0,0,0,139.2,598,132,65,62,18,51,1,4,6,1,73,4.719827586,3.297413793,1.431372549,8.534482759,1.163793103,1.070402299,0.252212389,0.754017305,4.931321839
76,노승욱,Giants,29,2,2,4.484100632,78,1,0,0,1,0,13,94.1,406,113,49,47,13,17,2,11,0,0,45,4.303931987,1.625929862,2.647058824,10.80765143,1.24335813,1.402763018,0.3125,0.749185668,4.581509033
77,김현욱,Lions,32,8,2,1.99610812,63,0,0,0,0,0,13,85.2,336,63,23,19,7,19,1,5,1,0,73,7.711267606,2.007042254,3.842105263,6.654929577,0.73943662,0.821596244,0.24137931,0.829015544,3.223474178
78,이대진,Tigers,29,1,1,9.450023882,4,4,0,0,0,0,0,13.1,66,18,15,14,3,7,0,1,3,0,13,8.93129771,4.809160305,1.857142857,12.36641221,2.061068702,5.038167939,0.357142857,0.504587156,5.795419847
79,노장진,Lions,28,9,10,4.120481928,53,0,0,0,21,0,1,83.0,364,73,40,38,8,48,2,5,1,0,87,9.43373494,5.204819277,1.8125,7.915662651,0.86746988,1.036144578,0.300925926,0.74912892,4.091566265
80,성영재,Twins,32,1,1,3.24000309,24,0,0,0,2,0,2,33.1,152,37,13,12,1,13,3,3,0,0,17,4.622356495,3.534743202,1.307692308,10.06042296,0.271903323,1.6918429,0.305084746,0.775193798,3.743806647
81,류택현,Twins,31,1,2,3.106192069,75,1,0,0,0,0,12,37.2,162,33,14,13,6,19,3,4,1,0,44,10.64516129,4.596774194,2.315789474,7.983870968,1.451612903,1.908602151,0.303370787,0.882352941,4.46344086
82,최상덕,Tigers,32,11,5,3.56201467,22,22,2,1,0,0,0,126.1,534,128,53,50,16,38,0,5,0,0,63,4.496431404,2.712133228,1.657894737,9.135606661,1.141950833,1.21332276,0.27184466,0.794078062,4.754321967
83,전준호,Unicorns,28,4,2,3.932036796,19,11,0,0,0,0,0,68.2,294,66,31,30,7,25,0,4,2,0,51,6.730205279,3.299120235,2.04,8.709677419,0.923753666,1.392961877,0.285024155,0.751173709,4.138416422
84,강상수,Giants,32,2,3,5.5,33,3,0,0,6,0,1,54.0,238,54,35,33,15,29,0,2,0,0,47,7.833333333,4.833333333,1.620689655,9.0,2.5,1.388888889,0.268965517,0.78125,6.681481481
85,주형광,Giants,27,0,9,4.580354959,62,10,0,0,1,0,13,74.2,331,85,42,38,13,21,0,8,0,0,49,5.943396226,2.547169811,2.333333333,10.30997305,1.576819407,1.913746631,0.3,0.751565762,5.005929919
86,박지철,Giants,28,8,7,3.886879245,28,24,1,0,0,0,0,129.2,574,128,64,56,16,57,0,9,9,1,78,5.433436533,3.970588235,1.368421053,8.916408669,1.114551084,1.160990712,0.270531401,0.757575758,4.926006192
87,진필중,Tigers,30,4,4,3.077721911,46,2,0,0,19,0,0,64.1,271,64,24,22,11,22,2,2,2,0,71,9.968798752,3.088923557,3.227272727,8.985959438,1.544461778,1.12324493,0.321212121,0.8815427,4.24524181
88,최용호,Tigers,27,0,2,10.12496801,4,3,0,0,0,0,0,10.2,56,15,12,12,1,8,0,1,1,0,7,6.176470588,7.058823529,0.875,13.23529412,0.882352941,2.156862745,0.358974359,0.530973451,5.454901961
89,이원식,Tigers,31,2,1,3.078947368,16,7,0,0,0,0,1,38.0,153,34,15,13,5,7,1,3,1,0,24,5.684210526,1.657894737,3.428571429,8.052631579,1.184210526,1.131578947,0.254385965,0.783783784,4.2
90,손혁,Bears,29,4,6,3.648646768,12,12,0,0,0,0,0,61.2,253,60,29,25,9,9,0,5,0,0,27,3.970588235,1.323529412,3.0,8.823529412,1.323529412,1.37254902,0.251231527,0.732899023,4.670588235
91,최원호,Twins,30,4,3,4.480351435,19,17,0,0,0,0,1,76.1,344,100,42,38,8,24,1,4,2,0,40,4.730617608,2.838370565,1.666666667,11.82654402,0.946123522,1.800262812,0.343283582,0.73630137,4.461498029
92,전병호,Lions,30,8,4,5.029411765,45,15,0,0,1,0,6,102.0,439,110,59,57,13,37,5,2,1,0,54,4.764705882,3.264705882,1.459459459,9.705882353,1.147058824,1.392156863,0.291291291,0.688073394,4.88627451
93,정현욱,Lions,24,4,5,4.586874478,43,3,0,0,1,0,3,86.1,373,91,47,44,6,32,0,2,4,0,77,8.048780488,3.344947735,2.40625,9.512195122,0.6271777,1.219512195,0.33203125,0.668953688,3.432288037
94,정성훈,Bears,25,1,0,2.622858572,48,0,0,0,2,0,5,58.1,240,55,17,17,6,14,2,6,0,0,17,2.633390706,2.168674699,1.214285714,8.51979346,0.929432014,1.222030981,0.248730964,0.870870871,4.68020654
95,차명주,Bears,29,1,1,4.35483871,77,0,0,0,0,0,16,31.0,135,28,18,15,0,16,2,1,1,0,14,4.064516129,4.64516129,0.875,8.129032258,0.0,1.516129032,0.269230769,0.6,3.84516129
96,이상열,Unicorns,26,2,1,2.914771148,72,0,0,0,2,0,16,58.2,249,55,20,19,4,19,0,2,3,0,48,7.422680412,2.93814433,2.526315789,8.505154639,0.618556701,1.632302405,0.289772727,0.795454545,3.423367698
97,장문석,Twins,28,9,6,4.395363432,39,13,0,0,0,0,8,100.1,443,112,49,49,12,40,2,5,4,0,53,4.765234765,3.596403596,1.325,10.06993007,1.078921079,1.148851149,0.3003003,0.770328103,4.898301698
98,임선동,Unicorns,29,0,2,9.450023882,4,4,0,0,0,0,0,13.1,64,23,14,14,2,3,0,1,0,0,4,2.748091603,2.061068702,1.333333333,15.80152672,1.374045802,3.435114504,0.388888889,0.537190083,5.261068702
99,전승남,Twins,28,8,2,2.446867358,68,0,0,0,2,0,11,106.2,438,103,34,29,6,22,3,5,1,0,56,4.745762712,1.86440678,2.545454545,8.728813559,0.508474576,1.374764595,0.277936963,0.789473684,3.501318267
100,이경필,Bears,29,8,13,4.5,26,24,0,0,0,0,1,106.0,494,122,71,53,4,43,3,12,3,1,47,3.990566038,3.650943396,1.093023256,10.35849057,0.339622642,1.622641509,0.304123711,0.618436406,4.020754717
101,김영수,Wyverns,28,3,3,5.34375,39,8,0,0,0,0,2,64.0,307,68,47,38,8,50,1,2,13,0,47,6.609375,7.03125,0.94,9.5625,1.125,1.375,0.3,0.670955882,5.7
102,최영필,Eagles,29,1,3,6.857142857,13,6,1,0,0,0,0,42.0,201,50,33,32,6,20,0,4,3,0,26,5.571428571,4.285714286,1.3,10.71428571,1.285714286,2.404761905,0.303448276,0.625,5.247619048
103,이정훈,Giants,25,7,8,5.204803609,44,12,1,0,1,0,5,110.2,512,126,65,64,13,51,5,8,2,0,67,5.471869328,4.165154265,1.31372549,10.29038113,1.061705989,1.215970962,0.302949062,0.71942446,4.905989111
104,오철민,Tigers,30,0,0,1.776318152,28,0,0,0,0,0,3,25.1,104,20,6,5,2,8,0,0,1,0,19,6.812749004,2.868525896,2.375,7.171314741,0.717131474,1.354581673,0.24,0.873015873,3.678087649
105,오상민,Lions,28,4,1,2.793103448,47,0,0,0,3,0,9,58.0,232,49,19,18,6,14,0,2,0,0,45,6.982758621,2.172413793,3.214285714,7.603448276,0.931034483,2.051724138,0.260606061,0.812720848,3.717241379
106,김수경,Unicorns,23,10,9,4.634730539,29,29,1,1,0,0,0,167.0,738,184,96,86,14,70,0,4,12,0,121,6.520958084,3.77245509,1.728571429,9.916167665,0.754491018,1.520958084,0.321361059,0.679530201,4.098203593
107,김진웅,Lions,23,9,11,4.050009001,32,25,0,0,1,0,0,153.1,672,151,75,69,19,70,2,5,6,1,99,5.819725669,4.114957544,1.414285714,8.876551274,1.116917048,1.371652515,0.275574113,0.757271815,4.891704768
108,김광삼,Twins,22,7,9,4.459459459,25,22,1,0,0,0,0,111.0,492,115,59,55,7,59,1,4,9,1,69,5.594594595,4.783783784,1.169491525,9.324324324,0.567567568,1.306306306,0.305949008,0.707491082,4.371171171
109,구자운,Bears,23,4,9,4.168421053,48,10,0,0,18,0,0,95.0,409,98,48,44,7,30,3,3,4,0,64,6.063157895,2.842105263,2.133333333,9.284210526,0.663157895,1.305263158,0.298360656,0.684818482,3.757894737
110,송신영,Unicorns,26,5,4,4.632352941,25,9,0,0,0,0,0,68.0,301,76,37,35,8,26,0,4,2,0,39,5.161764706,3.441176471,1.5,10.05882353,1.058823529,1.838235294,0.303571429,0.727848101,4.729411765
